date,decision,actual,confidence,traded,correct,pnl,hold_days,hit_sl,entry,exit
2025-12-01,NO_TRADE,NO_TRADE,0.52,False,False,0.0,0,False,,
2025-12-02,NO_TRADE,NO_TRADE,0.624,False,False,0.0,0,False,,
2025-12-03,NO_TRADE,NO_TRADE,0.446,False,False,0.0,0,False,,
2025-12-04,NO_TRADE,NO_TRADE,0.544,False,False,0.0,0,False,,
2025-12-07,SELL,SELL,0.756,True,True,2.41,1,False,7951.8955078125,7760.28369140625
2025-12-09,NO_TRADE,NO_TRADE,0.595,False,False,0.0,0,False,,
2025-12-10,NO_TRADE,NO_TRADE,0.542,False,False,0.0,0,False,,
2025-12-11,NO_TRADE,NO_TRADE,0.819,False,False,0.0,0,False,,
2025-12-14,NO_TRADE,NO_TRADE,0.544,False,False,0.0,0,False,,
2025-12-15,NO_TRADE,NO_TRADE,0.453,False,False,0.0,0,False,,
2025-12-16,NO_TRADE,NO_TRADE,0.583,False,False,0.0,0,False,,
2025-12-17,SELL,SELL,0.764,True,True,1.53,1,False,7832.13818359375,7712.380859375
2025-12-21,SELL,SELL,0.782,True,True,1.83,1,False,7832.13818359375,7688.42919921875
2025-12-23,NO_TRADE,NO_TRADE,0.675,False,False,0.0,0,False,,
2025-12-28,NO_TRADE,NO_TRADE,0.691,False,False,0.0,0,False,,
2025-12-29,NO_TRADE,NO_TRADE,0.705,False,False,0.0,0,False,,
2026-01-01,NO_TRADE,NO_TRADE,0.54,False,False,0.0,0,False,,
2026-01-04,SELL,BUY,0.707,True,False,-1.24,1,False,7736.33251953125,7832.13818359375
2026-01-06,NO_TRADE,NO_TRADE,0.496,False,False,0.0,0,False,,
2026-01-07,NO_TRADE,NO_TRADE,0.716,False,False,0.0,0,False,,
2026-01-08,SELL,SELL,0.797,True,True,1.23,1,False,7784.2353515625,7688.42919921875
2026-01-12,SELL,SELL,0.758,True,True,0.93,1,False,7736.33251953125,7664.47802734375
2026-01-14,NO_TRADE,NO_TRADE,0.56,False,False,0.0,0,False,,
2026-01-18,NO_TRADE,NO_TRADE,0.549,False,False,0.0,0,False,,
2026-01-19,NO_TRADE,NO_TRADE,0.584,False,False,0.0,0,False,,
2026-01-20,NO_TRADE,NO_TRADE,0.618,False,False,0.0,0,False,,
2026-01-21,NO_TRADE,NO_TRADE,0.577,False,False,0.0,0,False,,
2026-01-22,NO_TRADE,NO_TRADE,0.486,False,False,0.0,0,False,,
2026-01-25,NO_TRADE,NO_TRADE,0.64,False,False,0.0,0,False,,
2026-01-26,NO_TRADE,NO_TRADE,0.387,False,False,0.0,0,False,,
2026-01-27,BUY,BUY,0.916,True,True,2.49,1,False,6730.36962890625,6898.0302734375
2026-01-29,BUY,BUY,0.939,True,True,2.7,1,False,7089.64208984375,7281.25390625
2026-02-02,NO_TRADE,NO_TRADE,0.419,False,False,0.0,0,False,,
2026-02-03,SELL,NO_TRADE,0.744,True,False,0.0,1,False,7472.86572265625,7472.86572265625
2026-02-05,NO_TRADE,NO_TRADE,0.587,False,False,0.0,0,False,,
2026-02-08,NO_TRADE,NO_TRADE,0.483,False,False,0.0,0,False,,
2026-02-09,NO_TRADE,NO_TRADE,0.665,False,False,0.0,0,False,,
2026-02-10,SELL,SELL,0.711,True,True,1.68,1,False,7137.544921875,7017.78759765625
2026-02-12,NO_TRADE,NO_TRADE,0.4,False,False,0.0,0,False,,
2026-02-17,NO_TRADE,NO_TRADE,0.498,False,False,0.0,0,False,,
2026-02-18,SELL,BUY,0.857,True,False,-0.7,1,False,6874.07861328125,6921.9814453125
2026-02-22,NO_TRADE,NO_TRADE,0.525,False,False,0.0,0,False,,
2026-02-23,NO_TRADE,NO_TRADE,0.53,False,False,0.0,0,False,,
2026-02-24,NO_TRADE,NO_TRADE,0.531,False,False,0.0,0,False,,
2026-02-25,NO_TRADE,NO_TRADE,0.665,False,False,0.0,0,False,,
2026-02-26,NO_TRADE,NO_TRADE,0.63,False,False,0.0,0,False,,
2026-03-01,BUY,BUY,0.733,True,True,0.71,1,False,6730.36962890625,6778.2724609375
2026-03-03,BUY,BUY,0.764,True,True,3.27,1,False,6586.66064453125,6802.22412109375
2026-03-05,NO_TRADE,NO_TRADE,0.431,False,False,0.0,0,False,,
2026-03-08,BUY,BUY,0.743,True,True,1.45,1,False,6586.66064453125,6682.466796875
2026-03-10,BUY,BUY,0.923,True,True,1.1,1,False,6538.7578125,6610.6123046875
2026-03-12,NO_TRADE,NO_TRADE,0.603,False,False,0.0,0,False,,
2026-03-15,BUY,NO_TRADE,0.815,True,False,0.37,1,False,6466.9033203125,6490.8544921875
2026-03-24,NO_TRADE,NO_TRADE,0.697,False,False,0.0,0,False,,
2026-03-25,NO_TRADE,NO_TRADE,0.601,False,False,0.0,0,False,,
2026-03-26,NO_TRADE,NO_TRADE,0.393,False,False,0.0,0,False,,
2026-03-29,NO_TRADE,NO_TRADE,0.65,False,False,0.0,0,False,,
2026-03-30,NO_TRADE,NO_TRADE,0.483,False,False,0.0,0,False,,
2026-03-31,NO_TRADE,NO_TRADE,0.572,False,False,0.0,0,False,,
2026-04-01,NO_TRADE,NO_TRADE,0.605,False,False,0.0,0,False,,
2026-04-05,NO_TRADE,NO_TRADE,0.576,False,False,0.0,0,False,,
2026-04-06,NO_TRADE,NO_TRADE,0.789,False,False,0.0,0,False,,
2026-04-07,NO_TRADE,NO_TRADE,0.471,False,False,0.0,0,False,,
2026-04-08,NO_TRADE,NO_TRADE,0.403,False,False,0.0,0,False,,
2026-04-09,NO_TRADE,NO_TRADE,0.497,False,False,0.0,0,False,,
2026-04-12,NO_TRADE,NO_TRADE,0.493,False,False,0.0,0,False,,
2026-04-13,NO_TRADE,NO_TRADE,0.479,False,False,0.0,0,False,,
2026-04-14,NO_TRADE,NO_TRADE,0.671,False,False,0.0,0,False,,
2026-04-15,NO_TRADE,NO_TRADE,0.864,False,False,0.0,0,False,,
2026-04-16,NO_TRADE,NO_TRADE,0.491,False,False,0.0,0,False,,
2026-04-19,NO_TRADE,NO_TRADE,0.591,False,False,0.0,0,False,,
2026-04-20,NO_TRADE,NO_TRADE,0.529,False,False,0.0,0,False,,
2026-04-21,BUY,NO_TRADE,0.742,True,False,-0.39,1,False,6450.0,6425.0
